Artist,Song,Row Type,Status,Current Catalog Entry,Qualified Next Wave Addition,Active Catalog Gain This Wave,Song or Source ID,Format,Key,Chord Count,Transpose Checks,Reason,Git Payload Path,Source Archive,Source Path,Wave ID
Heart,magic man,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,805db2bd759799556af04bd1289bd6ca612bc1faa19b2b70ee87ac79e00d732f,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/h/heart_2803/heart_magic-man-official-2843756.gpx,GFB-V6.0-CATALOG-R03
Hole,Celebrity Skin *alt,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,cf5e32ed0bdd731e0116d287028c1a1f7c9e79917f31652cb5254ad527b3a765,gpx,A,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Hole,Doll Parts,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,2c715e48ca090fe19a4636cde0749448e1cd13647232892f5d5cc62717e29eef,gpx,A,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Hole,Malibu *alt,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,a769b5fcfcf05284b1bd983570e1dadd3098014f5cf586b8c9b49a29bb5e844f,gpx,D,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Hole,violet,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,ee307c6eb8832c881eebe7242385d713aff5013ca3c2210d8d8bfcdce7e14f9e,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/h/hole_1278/hole_violet-official-2596389.gpx,GFB-V6.0-CATALOG-R03
Hootie The Blowfish,Hold My Hand,CANDIDATE_SOURCE,SKIPPED_ALREADY_CURRENT,1,0,0,f28e79dc4428e788e846e13d3fd3f63fd5f66e8fdb433f7b8436325caf0e5d92,gpx,E,5,115,Existing artist/song or title variant — leave current song unchanged,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/h/hootie_the_blowfish_1244/hootie-the-blowfish_hold-my-hand-official-2690925.gpx,GFB-V6.0-CATALOG-R03
Hootie The Blowfish,Let Her Cry,CANDIDATE_SOURCE,SKIPPED_ALREADY_CURRENT,1,0,0,75b1626526ec5d2b8acc24fb7cb67e6904f175341005639b9a0411dfa469eadd,gpx,G,4,92,Existing artist/song or title variant — leave current song unchanged,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/h/hootie_the_blowfish_1244/hootie-the-blowfish_let-her-cry-official-2591190.gpx,GFB-V6.0-CATALOG-R03
Hootie The Blowfish,only wanna be with you,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,ac4f5c45c2c25aadb7e187193a09e805b61a15251ef0136c04e951f17655d026,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/h/hootie_the_blowfish_1244/hootie-the-blowfish_only-wanna-be-with-you-official-2987159.gpx,GFB-V6.0-CATALOG-R03
Huey Lewis & The News,The Power of Love,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,c1a5424c3ae2d78ef35e20d70bca4ca0177655653358b7b3c9bd005502abe50a,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Huey Lewis & The News,hip to be square,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,c12ec5515a946ce422fca1c3ffbeb1e4c651e80cc122c499f9c8bb195fa9a509,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/h/huey_lewis_the_news_3819/huey-lewis-the-news_hip-to-be-square-official-3673649.gpx,GFB-V6.0-CATALOG-R03
Huey Lewis & The News,Power Of Love,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,b55110411d67df90b9ffb478d8f27e85a03c69e15d5258c82e96991b29bc240b,gp4,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Huey Lewis And The News - Power Of Love.gp4,GFB-V6.0-CATALOG-R03
Huey Lewis & The News,Slammin ' (2),CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,2a0d3b5a8e6a64fd6b12b9c98f6b65e4ad21027e58e818aee190660ccf9c5fd8,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Huey Lewis And The News - Slammin ' (2).gp3,GFB-V6.0-CATALOG-R03
Jackson Browne,Doctor My Eyes,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,0d3b648768818573c26727eebf723b5d08d63580d5b6c6a17b3bf35656fec423,gpx,F,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Jackson Browne,Running on Empty,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,95690cae2c6a3870d67773bd870e0bf39fa37aa43fa27690df36924464cd256a,gpx,A,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Jackson Browne,Somebody's Baby,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,167d53abe696e37d5c77020e1969a0dfea5d53b6b73e5be944d9dfb12a6a3e45,gpx,D,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Jackson Browne,these days,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,dae0289925d4ee119b73a0db6a3283b2670d81d52880a0d82b51839e0faaa155,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/j/jackson_browne_9892/jackson-browne_these-days-official-3347273.gpx,GFB-V6.0-CATALOG-R03
Jane's Addiction,Been Caught Stealing,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,d38771a14f1064f9ff4379bc960a87f07dab85ab0cdb09fd2c56d0adc3841706,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Jane's Addiction,Jane Says *alt,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,a9d2d97fbac355dfd0254a64de299ce21646bc3b58dbab496db2e9ad67bbbf9c,gpx,D,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Jane's Addiction,Mountain Song *alt,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,434bbf278c342bdba42cd4269bc8585e84fe97667277df86835cc384fe7d383e,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Jane's Addiction,"Ted, Just Admit It..",CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,b251ccf8381a3886c6cde6cf013288a079fa65ae2107e484a816e867cdca7d14,gpx,B,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Jane's Addiction,Obvious,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,d61640effaf001c89463c8294a50d1a63e9b63857600ec3a2658b711d87f50e0,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Jane's Addiction - Obvious.gp3,GFB-V6.0-CATALOG-R03
Jane's Addiction,Stop,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,0255f78e693ed8c580e20b28efb898a346ba2ed6c931e1e25cb2cea8c4d3b907,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Jane's Addiction - Stop.gp3,GFB-V6.0-CATALOG-R03
Jason Mraz,Better With You,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,432bafa66dcc70dfe680da7948cfaa882c9cdf17b36883ba776e0cb3a7977e43,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Jason Mraz,Have It All,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,f0fd48750db38f8eec4c5a338ec32444744ae2a48fdd72d549e8f33fd9783bf1,gpx,E,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Jason Mraz,Lets See What The Night Can Do,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,1795b92dc5547765e2ffd817e76be59b77ab4e3e9cc99e0ed5094944d4e5ace0,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Jason Mraz,Love Is Still The Answer,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,8561eae5a623e61f8711bc5774455d74bbf0310eab07f916313fc37037bc5552,gpx,D,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Jason Mraz,Might As Well Dance,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,e4684278df306bfb01c1bab02295c36ee685f0338e3347c9b3f9a7cb517ad2ee,gpx,D,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Jason Mraz,More Than Friends (feat. Meghan Trainor),CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,c4ef9dba8bae651a88a9677f4b133c16a2ed53748c153faa87b3c0d9f47a4fcb,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Jason Mraz,No Plans,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,78c201ef7c8ba63dad2068d7b4beab474ff21dd323722148caf51a91b2302f02,gpx,A,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Jason Mraz,Plane,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,a626b910ed1fbc886d63f82c5e70859af1120b163888b0fd92d116ec68facf56,gpx,D♯,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Jason Mraz,Sleeping to Dream,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,fc694b7a405f962d0ada560a09768958d1253ac1924cfd9c1da6e5776aac165d,gpx,A,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Jason Mraz,Unlonely,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,9dd613a8d304a1a05dd16a6bf7e78266b1a1d834eb3155962edbe709e8dc1b75,gpx,E♭,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Jason Mraz,93 million miles,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,b305d185a4484fc6f2cbd2a5f95acc00ea9ac193863d0ea6ac4f9f5d88da0692,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/j/jason_mraz_10984/jason-mraz_93-million-miles-official-2453045.gpx,GFB-V6.0-CATALOG-R03
Jason Mraz,i wont give up,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,9a39162a609b94fbfcb3ff533a0dd6c83f710d3ac38e2a5e8b7a5b84121fbcfa,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/j/jason_mraz_10984/jason-mraz_i-wont-give-up-official-2404601.gpx,GFB-V6.0-CATALOG-R03
Jason Mraz,im yours,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,128adf36ac3b8679ca8a30e30cf4f8f511dbbeca26cb8ce24b6b58da540663fb,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/j/jason_mraz_10984/jason-mraz_im-yours-official-1910841.gpx,GFB-V6.0-CATALOG-R03
Jason Mraz,making it up,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,545ec7b7aec027cf72b09702b9d478fa2b75583df9b04711ebba951e06dfc527,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/j/jason_mraz_10984/jason-mraz_making-it-up-official-2448569.gpx,GFB-V6.0-CATALOG-R03
Jeff Beck,People Get Ready,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,2b2523e93e9e96aecd26ae1aa9c344ac87bb3dac8b3452d1576e0e4ce7bf0a61,gpx,D,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Jeff Beck,cause weve ended as lovers,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,f1b2d2789e4531ddd3219f36925522ba8974bcfdd2ebcfda535ec1000a749d11,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/j/jeff_beck_9795/jeff-beck_cause-weve-ended-as-lovers-official-2828890.gpx,GFB-V6.0-CATALOG-R03
Jeff Beck,Sixteen Tons,CANDIDATE_SOURCE,SKIPPED_ALREADY_CURRENT,1,0,0,0663990919be8f87cf1d4e69079f58111825928f08fe4aba758fa51150ffa80c,gpx,B,5,115,Existing artist/song or title variant — leave current song unchanged,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/j/jeff_beck_9795/zz-top_sixteen-tons-official-2415541.gpx,GFB-V6.0-CATALOG-R03
Jeff Beck,the pump,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,f4d2843dd5201d8482e19580cdb4a4ffc6a6247bde305ec6ef2ea18b9ab7333c,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/j/jeff_beck_9795/jeff-beck_the-pump-official-2338741.gpx,GFB-V6.0-CATALOG-R03
Jeff Beck,where were you,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,77c9a19767a46b190c849515b9d8de184d892d32b093a1cc797c998e0f348b42,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/j/jeff_beck_9795/jeff-beck_where-were-you-official-2280491.gpx,GFB-V6.0-CATALOG-R03
Jerry Lee Lewis,Great Balls of Fire,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,2113e54d8a31817e29014fe69181396931f08b79c6def93db60003cf83fb6965,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Jewel,You Were Meant For Me *alt,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,1b57990a5158312cc8c7123a9ddf37a837536d4298308ee334f4e5873c458b5c,gpx,E,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Jewel,Don 't,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,91017909fb4fc53df79bd599f80f7f02858af066e68bfb8b5d3b05b9baa57c95,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Jewel - Don 't.gp3,GFB-V6.0-CATALOG-R03
Jewel,Foolish Games,CANDIDATE_SOURCE,UNAVAILABLE_SOURCE,0,0,0,77c1beb78763a2c019b5d82a2203f7cc4652fa3caac0d2a81d472c56098b47c5,gpx,E♭,,,Payload not present at pinned data revision,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/j/jewel_1163/jewel_foolish-games-official-3808889.gpx,GFB-V6.0-CATALOG-R03
Jewel,Hands,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,b5a07002a0d5a6c521e2dfe9d25b3e8d045593ce5cdd257f1b1704bffc8cbb94,gp3,,,,Raw source parsing not executed,,GuitarPro_Tabs.rar,GuitarPro_Tabs/Jewel - Hands.gp3,GFB-V6.0-CATALOG-R03
Jimmy Buffett,Cheeseburger In Paradise,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,580d933ca401e8ba5903ef85cc9ef7d028d9d8744b66b60f7132d50a619ea0b5,gpx,D,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Jimmy Buffett,Come Monday *alt,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,11c4b868ea59f448f48ec5601462b3d2fad5718d70924d584eec08031fba422b,gpx,A,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Jimmy Buffett,Margaritaville,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,8d88cae2edfa84b143203a35a20ce0809a48932fb95728db7eae7e4da2edad18,gpx,D,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Jimmy Buffett,a pirate looks at forty,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,5e15c3ed03f0eaa8f316894d9e981055bc0318836cdf438111bbda715d85fdb7,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/j/jimmy_buffett_9902/jimmy-buffett_a-pirate-looks-at-forty-official-3206798.gpx,GFB-V6.0-CATALOG-R03
Jimmy Buffett,Knee Deep,CANDIDATE_SOURCE,SKIPPED_ALREADY_CURRENT,1,0,0,785edbe528295452cb212a8549e11dc300a8009b2a58e7c08e6ae7f286910b71,gpx,E♭,9,207,Existing artist/song or title variant — leave current song unchanged | Outside conservative simple-chord review limit (1–8 basic chords; no slash/altered chords),,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/j/jimmy_buffett_9902/zac-brown-band_knee-deep-official-2792413.gpx,GFB-V6.0-CATALOG-R03
Joan Jett & The Blackhearts,Crimson And Clover,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,5cef851405c2dde6449c1186172c206b4c87f47dced85598b6c5ee0d8a931745,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Joan Jett & The Blackhearts,I Hate Myself for Loving You,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,a9899f3a64bf8e26224736050dcfec679997259271498a34ef10b82184b33023,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Joan Jett & The Blackhearts,I Love Rock 'n' Roll,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,e457fa30a039436464b3ba1fdeadc99b8105f10551f51f0d386f91363651e5b8,gpx,D,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Joan Jett & The Blackhearts,Bad Karma,CANDIDATE_SOURCE,SKIPPED_ALREADY_CURRENT,1,0,0,86672d471da2325e9580dedfa2750e8dfb9eac22043a91d9c2a86958d8803ff7,gpx,E,3,69,Existing artist/song or title variant — leave current song unchanged,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/j/joan_jett_9132/miley-cyrus_bad-karma-official-3455705.gpx,GFB-V6.0-CATALOG-R03
Joan Jett & The Blackhearts,bad reputation,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,1c1c812e72a3cb0d9acb21c08c0188e58eacc0544ef9a99830de219f134f291c,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/j/joan_jett_9132/joan-jett_bad-reputation-official-2165495.gpx,GFB-V6.0-CATALOG-R03
Joan Jett & The Blackhearts,real wild child,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,056c7bf38746cf7ee0d5c3c2512b55cb7f2b9d85221af24dd57d90b1cfef69b7,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/j/joan_jett_and_the_blackhearts_36980/joan-jett-and-the-blackhearts_real-wild-child-official-2537418.gpx,GFB-V6.0-CATALOG-R03
Joan Osborne,One Of Us *alt,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,7e64692228ee23e4d8d09748cc8fda1bd5305e2e3e2daf2ab026d1b3b11300d0,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
Joe Jackson,is she really going out with him,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,cfb611444fd58a2bb9e79fc995b3b0c67766a46138ea49027589f354620587b7,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/j/joe_jackson_10581/joe-jackson_is-she-really-going-out-with-him-official-3329039.gpx,GFB-V6.0-CATALOG-R03
Joe Jackson,nineteen forever,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,91a739f38368dd74faf7fad181bff88033685374d3432fc1dbc3f8a704eaa638,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/j/joe_jackson_10581/joe-jackson_nineteen-forever-official-2374827.gpx,GFB-V6.0-CATALOG-R03
John Fogerty,The Old Man Down The Road,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,156250e2ef128037d45a89c3d1b72336268f81098eca913b485ae704d68bfc7b,gpx,E,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
John Fogerty,centerfield,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,cf90b94d076c55660b8b1ab96a44ebc45e4d36b1b4f31c79684f949090ed0f9a,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/j/john_fogerty_10288/john-fogerty_centerfield-official-3272132.gpx,GFB-V6.0-CATALOG-R03
John Fogerty,looking out my back door,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,c4b0c3df584bd4b755c230af4b90d2dd386abf77ff6267558049fb4aa0195346,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/j/john_fogerty_10288/john-fogerty_looking-out-my-back-door-official-3424703.gpx,GFB-V6.0-CATALOG-R03
John Lee Hooker,Boom Boom,CANDIDATE_SOURCE,SKIPPED_ALREADY_CURRENT,1,0,0,1fd596568d3d9a5d25879dc866d2aaf21edceb22367ad12132756003ddbb4292,gpx,E,3,69,Existing artist/song or title variant — leave current song unchanged,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/j/john_lee_hooker_10544/john-lee-hooker_boom-boom-official-1996645.gpx,GFB-V6.0-CATALOG-R03
John Lennon,Happy Xmas (War Is Over),CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,9525dc3e4d66ba06a894182e7b0e24017171881cc7738b0695e70b9a60ae778f,gpx,A,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
John Lennon,Hold On,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,f6ff1f4a2b5c302903a3562b67448ce95be46f7ed6f1e89c1e918fb4cd19fab6,gpx,E,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
John Lennon,How Do You Sleep,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,f60db92d0c53ab594f0650a37f4fddb5ef944df231d2e3abf8fc6116f61c1ff4,gpx,F♯,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
John Lennon,Imagine,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,6640ee5ae046d52e5d05c8769dff7c828d54c9d130004492a99ec23020221726,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
John Lennon,Instant Karma!,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,d0b7dcd225ae1c01688d89951ef52e6ccf1f4c61598a045a25c7fe232799000b,gpx,A,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
John Lennon,Isolation,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,23b25001b4efc035b775d7a5560bd4bc28cf8270f30e088d02731b502a02358a,gpx,D,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
John Lennon,Jealous Guy,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,53a1d775dc382873b7bc8c693270dad50949b4e608bfc39d5edd2773130aa309,gpx,G,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
John Lennon,Look At Me,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,fbd8f98ef57c6d86ead3c86e4adba5998ada28594767734a29227a17ee485047,gpx,A,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
John Lennon,Love,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,54fcdb6ac015a300a48fa673f7fbb216457f03cfedaab835c14a4c2545bc9225,gpx,F♯,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
John Lennon,Mother,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,52ca3bcb05c20188a9903a99cf2aa4e66b8f5967a104c40512df1f6016bc5319,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
John Lennon,My Mummy's Dead,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,7626030aa689feed79719a294a39a835b171c6bf52094e5e5c83ce24a8037b0a,gpx,D,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
John Lennon,Stand By Me *alt,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,6890240faf5ac3da8483328cb7e2ae275b6d2350fd4d4fa37200ce397e2c6b19,gpx,A,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
John Lennon,Working Class Hero,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,8741a537cc41734123aaa39d8c406aec2f2e7dbb98194c51e4c2ad787aad41e4,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
John Lennon,oh my love,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,1ed24096395e32b246be1178872777581e7fcfa540be1dab8e01695d581b8701,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/j/john_lennon_10753/john-lennon_oh-my-love-official-2599497.gpx,GFB-V6.0-CATALOG-R03
John Lennon,watching the wheels,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,37389223db688c0928f370048d87e10a66ac440b019bfcaa47dc22d0a82cdbb6,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/j/john_lennon_10753/john-lennon_watching-the-wheels-official-3425888.gpx,GFB-V6.0-CATALOG-R03
John Lennon,woman,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,df9362dce2fabbd2a1617807bf39c0edd4bb7701511656874bdf446ca5d887e7,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/j/john_lennon_10753/john-lennon_woman-official-2490900.gpx,GFB-V6.0-CATALOG-R03
John Mayall The Bluesbreakers,All Your Love,CANDIDATE_SOURCE,SKIPPED_ALREADY_CURRENT,1,0,0,50eb88329329db8cceefc4e2bc88db57236fefe3c2265bc9204c2f5fab08e8c9,gpx,C,6,138,Existing artist/song or title variant — leave current song unchanged,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/j/john_mayall_the_bluesbreakers_16634/john-mayall-the-bluesbreakers_all-your-love-official-3801311.gpx,GFB-V6.0-CATALOG-R03
John Mayall The Bluesbreakers,hideaway,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,6210bfdcd6ea6a2ffbd8e5503b50d3e944e4d2106a062295d6bde99a89d7d4a0,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/j/john_mayall_the_bluesbreakers_16634/john-mayall-the-bluesbreakers_hideaway-official-2080829.gpx,GFB-V6.0-CATALOG-R03
John Mayall The Bluesbreakers,steppin out,CANDIDATE_SOURCE,PENDING_PARSE_AND_QA,0,0,0,691509d9d4398a914ede968ec3dcb428f098a867dee7147dd04c5b82a05d0c17,gpx,,,,Raw source parsing not executed,,3831P.part1.rar,Ultimate Guitar com PRO Tabs Site Rip GPX/j/john_mayall_the_bluesbreakers_16634/john-mayall-the-bluesbreakers_steppin-out-official-3627338.gpx,GFB-V6.0-CATALOG-R03
John Mayer Trio,Everyday I Have the Blues,CURRENT_CATALOG,CURRENT_UNCHANGED,1,0,0,5a5b21ffffbe89b5a9a9862cf8b2fabda6429166afc3cff60235d376db526fbd,gpx,C,,,Existing catalog record preserved,,,,GFB-V6.0-CATALOG-R03
